station_id,fecha,lat,lon,PM2.5,PM10,O3,NO2,CO
EST_001,13/01/2023 13:00,16.8732,-88.2975,42.93,78.89,28.63,33.56,
EST_001,13/01/2023 14:00,16.8732,-88.2975,48.45,83.22,23.44,,1.068
EST_001,13/01/2023 15:00,16.8732,-88.2975,40.34,76.5,20.2,,0.894
EST_001,13/01/2023 16:00,16.8732,-88.2975,40.22,68.18,33.67,27.46,0.938
EST_001,13/01/2023 17:00,16.8732,-88.2975,32.19,57.93,26.97,30.25,0.984
EST_001,13/01/2023 18:00,16.8732,-88.2975,31.42,64.45,37.1,17.84,0.67
EST_001,13/01/2023 19:00,16.8732,-88.2975,25.02,40.57,43.36,26.99,0.702
EST_001,13/01/2023 20:00,16.8732,-88.2975,31.04,62.32,12.37,27.81,0.752
EST_001,13/01/2023 21:00,16.8732,-88.2975,18.14,38.06,26.56,20.94,0.546
EST_001,13/01/2023 22:00,16.8732,-88.2975,26.35,39.8,18.24,30.15,0.483
EST_001,13/01/2023 23:00,16.8732,-88.2975,20.49,44.68,27.05,15.87,0.627
EST_001,14/01/2023 00:00,16.8732,-88.2975,26.97,54.13,33.7,21.09,0.469
EST_001,14/01/2023 01:00,16.8732,-88.2975,25.21,46.19,34.6,20.09,0.621
EST_001,14/01/2023 02:00,16.8732,-88.2975,31.56,50.71,39.48,20.57,0.583
EST_001,14/01/2023 03:00,16.8732,-88.2975,27.7,42.99,,21.77,0.554
EST_001,14/01/2023 04:00,16.8732,-88.2975,18.26,28.57,45.15,24.54,0.698
EST_001,14/01/2023 05:00,16.8732,-88.2975,28.2,55.11,67.74,30.17,0.754
EST_001,14/01/2023 06:00,16.8732,-88.2975,,37.84,50.82,34.89,0.902
EST_001,14/01/2023 07:00,16.8732,-88.2975,31.13,59.54,87.41,30.06,0.823
EST_001,14/01/2023 08:00,16.8732,-88.2975,43.69,68.71,52.81,36.08,0.954
EST_001,14/01/2023 09:00,16.8732,-88.2975,41.4,72.89,54.86,30.15,1.006
EST_001,14/01/2023 10:00,16.8732,-88.2975,36.31,,37.05,38.76,
EST_001,14/01/2023 11:00,16.8732,-88.2975,35.74,83.89,62.24,31.92,0.987
EST_001,14/01/2023 12:00,16.8732,-88.2975,41.32,63.35,51.2,41.45,1.202
EST_001,14/01/2023 13:00,16.8732,-88.2975,34.73,74.29,37.79,,1.136
EST_001,14/01/2023 14:00,16.8732,-88.2975,36.46,66.83,16.53,34.32,0.928
EST_001,14/01/2023 15:00,16.8732,-88.2975,39.79,74.92,27.96,22.69,1.133
EST_001,14/01/2023 16:00,16.8732,-88.2975,41.94,76.44,11.47,29.26,1.173
EST_001,14/01/2023 17:00,16.8732,-88.2975,36.8,69.8,35.31,36.23,0.978
EST_001,14/01/2023 18:00,16.8732,-88.2975,19.72,,28.09,30.77,0.943
EST_001,14/01/2023 19:00,16.8732,-88.2975,30.11,65.83,21.64,27.17,0.731
EST_001,14/01/2023 20:00,16.8732,-88.2975,26.54,44.12,0.0,29.04,0.484
EST_001,14/01/2023 21:00,16.8732,-88.2975,26.18,56.18,16.02,24.77,0.403
EST_001,14/01/2023 22:00,16.8732,-88.2975,30.61,49.94,36.88,27.16,0.566
EST_001,14/01/2023 23:00,16.8732,-88.2975,11.21,19.7,46.95,24.87,0.451
EST_001,15/01/2023 00:00,16.8732,-88.2975,18.24,24.25,51.09,27.61,0.409
EST_001,15/01/2023 01:00,16.8732,-88.2975,24.49,47.73,29.26,22.07,0.504
EST_001,15/01/2023 02:00,16.8732,-88.2975,14.63,37.9,53.02,25.6,0.602
EST_001,15/01/2023 03:00,16.8732,-88.2975,31.51,56.1,64.3,,0.443
EST_001,15/01/2023 04:00,16.8732,-88.2975,28.05,48.91,40.74,20.99,0.605
EST_001,15/01/2023 05:00,16.8732,-88.2975,32.86,50.22,59.24,34.46,0.873
EST_001,15/01/2023 06:00,16.8732,-88.2975,28.36,49.21,62.74,29.08,0.692
EST_001,15/01/2023 07:00,16.8732,-88.2975,37.87,55.43,56.31,34.09,0.965
EST_001,15/01/2023 08:00,16.8732,-88.2975,41.56,67.51,38.8,32.62,0.902
EST_001,15/01/2023 09:00,16.8732,-88.2975,39.46,72.84,,30.72,1.067
EST_001,15/01/2023 10:00,16.8732,-88.2975,41.06,84.46,,34.98,1.17
EST_001,15/01/2023 11:00,16.8732,-88.2975,42.24,98.51,43.7,42.91,1.164
EST_001,15/01/2023 12:00,16.8732,-88.2975,36.92,61.76,34.37,38.78,1.191
EST_001,15/01/2023 13:00,16.8732,-88.2975,40.16,83.77,30.39,27.17,0.975
EST_001,15/01/2023 14:00,16.8732,-88.2975,39.14,72.4,29.6,33.85,1.171
EST_001,15/01/2023 15:00,16.8732,-88.2975,40.23,71.21,30.28,42.57,0.927
EST_001,15/01/2023 16:00,16.8732,-88.2975,41.25,77.71,19.64,30.93,0.976
EST_001,15/01/2023 17:00,16.8732,-88.2975,28.55,51.88,16.58,,0.903
EST_001,15/01/2023 18:00,16.8732,-88.2975,30.63,56.02,20.92,37.47,0.849
EST_001,15/01/2023 19:00,16.8732,-88.2975,36.08,61.67,1.47,,0.756
EST_001,15/01/2023 20:00,16.8732,-88.2975,22.54,29.4,27.45,23.65,0.566
EST_001,15/01/2023 21:00,16.8732,-88.2975,20.08,,25.85,20.49,0.453
EST_001,15/01/2023 22:00,16.8732,-88.2975,23.62,47.74,30.4,26.48,0.627
EST_001,15/01/2023 23:00,16.8732,-88.2975,25.84,,44.43,17.56,0.529
EST_001,16/01/2023 00:00,16.8732,-88.2975,21.33,33.63,20.47,25.74,0.615
EST_001,16/01/2023 01:00,16.8732,-88.2975,28.27,50.95,25.44,22.98,0.506
EST_001,16/01/2023 02:00,16.8732,-88.2975,26.91,54.79,52.74,22.3,0.4
EST_001,16/01/2023 03:00,16.8732,-88.2975,28.43,52.61,,23.07,0.684
EST_001,16/01/2023 04:00,16.8732,-88.2975,29.06,47.06,59.02,23.13,0.613
EST_001,16/01/2023 05:00,16.8732,-88.2975,40.34,82.43,54.7,31.16,0.757
EST_001,16/01/2023 06:00,16.8732,-88.2975,30.27,67.12,66.64,23.67,0.735
EST_001,16/01/2023 07:00,16.8732,-88.2975,23.87,46.93,68.64,21.96,1.042
EST_001,16/01/2023 08:00,16.8732,-88.2975,44.33,87.58,62.16,35.07,0.862
EST_001,16/01/2023 09:00,16.8732,-88.2975,36.09,74.9,51.53,36.81,0.978
EST_001,16/01/2023 10:00,16.8732,-88.2975,40.51,81.96,28.92,37.33,1.071
EST_001,16/01/2023 11:00,16.8732,-88.2975,47.52,90.45,52.87,37.77,0.981
EST_001,16/01/2023 12:00,16.8732,-88.2975,33.31,64.74,52.22,34.4,1.133
EST_001,16/01/2023 13:00,16.8732,-88.2975,34.72,66.66,41.27,39.66,1.251
EST_001,16/01/2023 14:00,16.8732,-88.2975,31.98,48.78,21.2,34.7,1.011
EST_001,16/01/2023 15:00,16.8732,-88.2975,34.43,67.58,32.6,31.22,1.052
EST_001,16/01/2023 16:00,16.8732,-88.2975,38.53,,31.28,30.44,0.675
EST_001,16/01/2023 17:00,16.8732,-88.2975,36.54,59.42,36.27,40.17,0.874
EST_001,16/01/2023 18:00,16.8732,-88.2975,32.72,69.33,11.24,19.33,0.769
EST_001,16/01/2023 19:00,16.8732,-88.2975,,45.76,18.42,28.43,0.641
EST_001,16/01/2023 20:00,16.8732,-88.2975,14.8,38.53,30.15,15.6,0.758
EST_001,16/01/2023 21:00,16.8732,-88.2975,24.55,42.02,26.43,21.8,0.555
EST_001,16/01/2023 22:00,16.8732,-88.2975,20.33,27.38,18.83,18.9,0.522
EST_001,16/01/2023 23:00,16.8732,-88.2975,23.99,41.27,38.97,9.85,0.473
EST_001,17/01/2023 00:00,16.8732,-88.2975,24.87,45.58,45.79,21.95,0.308
EST_001,17/01/2023 01:00,16.8732,-88.2975,22.4,40.94,46.06,18.37,0.397
EST_001,17/01/2023 02:00,16.8732,-88.2975,26.51,56.78,52.2,10.58,0.636
EST_001,17/01/2023 03:00,16.8732,-88.2975,25.45,,51.56,,0.377
EST_001,17/01/2023 04:00,16.8732,-88.2975,29.02,55.06,72.1,31.18,0.573
EST_001,17/01/2023 05:00,16.8732,-88.2975,25.27,37.57,50.31,33.38,0.682
EST_001,17/01/2023 06:00,16.8732,-88.2975,30.48,58.47,54.13,29.79,0.974
EST_001,17/01/2023 07:00,16.8732,-88.2975,34.96,62.95,59.43,30.3,0.955
EST_001,17/01/2023 08:00,16.8732,-88.2975,40.49,66.88,66.11,38.64,0.894
EST_001,17/01/2023 09:00,16.8732,-88.2975,36.49,63.8,39.17,42.07,1.143
EST_001,17/01/2023 10:00,16.8732,-88.2975,42.66,75.32,36.9,40.6,0.986
EST_001,17/01/2023 11:00,16.8732,-88.2975,39.73,69.35,24.8,31.02,1.191
EST_001,17/01/2023 12:00,16.8732,-88.2975,40.81,87.63,40.33,37.01,0.964
EST_001,17/01/2023 13:00,16.8732,-88.2975,45.21,80.59,23.64,37.92,1.197
EST_001,17/01/2023 14:00,16.8732,-88.2975,30.1,52.23,26.15,25.88,1.019
EST_001,17/01/2023 15:00,16.8732,-88.2975,32.0,40.82,32.47,36.0,0.909
EST_001,17/01/2023 16:00,16.8732,-88.2975,29.0,,16.26,43.36,
EST_001,17/01/2023 17:00,16.8732,-88.2975,22.34,38.1,22.99,33.27,0.905
EST_001,17/01/2023 18:00,16.8732,-88.2975,28.03,44.97,17.01,35.37,0.751
EST_001,17/01/2023 19:00,16.8732,-88.2975,32.58,69.71,27.4,26.84,0.778
EST_001,17/01/2023 20:00,16.8732,-88.2975,25.0,43.69,,23.63,0.592
EST_001,17/01/2023 21:00,16.8732,-88.2975,25.35,55.94,18.94,24.25,0.65
EST_001,17/01/2023 22:00,16.8732,-88.2975,28.22,51.29,28.31,16.99,0.584
EST_001,17/01/2023 23:00,16.8732,-88.2975,28.42,51.45,45.26,15.45,0.504
EST_001,18/01/2023 00:00,16.8732,-88.2975,21.1,37.26,43.93,26.33,0.456
EST_001,18/01/2023 01:00,16.8732,-88.2975,28.55,51.43,31.21,27.13,0.525
EST_001,18/01/2023 02:00,16.8732,-88.2975,23.25,55.6,56.56,16.12,0.595
EST_001,18/01/2023 03:00,16.8732,-88.2975,20.19,17.79,43.3,27.18,0.794
EST_001,18/01/2023 04:00,16.8732,-88.2975,23.48,26.26,71.45,23.57,0.744
EST_001,18/01/2023 05:00,16.8732,-88.2975,21.47,34.3,69.56,,
EST_001,18/01/2023 06:00,16.8732,-88.2975,27.02,48.76,62.9,,1.109
EST_001,18/01/2023 07:00,16.8732,-88.2975,32.26,63.6,60.89,35.04,0.929
EST_001,18/01/2023 08:00,16.8732,-88.2975,40.49,76.66,55.23,32.41,0.998
EST_001,18/01/2023 09:00,16.8732,-88.2975,47.15,81.79,60.93,40.71,1.083
EST_001,18/01/2023 10:00,16.8732,-88.2975,33.23,67.96,46.29,,0.959
EST_001,18/01/2023 11:00,16.8732,-88.2975,43.1,85.83,47.53,,1.045
EST_001,18/01/2023 12:00,16.8732,-88.2975,36.28,66.78,48.72,31.83,1.049
EST_001,18/01/2023 13:00,16.8732,-88.2975,43.52,86.04,29.21,46.52,1.155
EST_001,18/01/2023 14:00,16.8732,-88.2975,39.5,,23.84,37.28,1.042
EST_001,18/01/2023 15:00,16.8732,-88.2975,29.41,48.45,13.91,37.22,1.026
EST_001,18/01/2023 16:00,16.8732,-88.2975,41.14,79.63,12.03,23.96,1.059
EST_001,18/01/2023 17:00,16.8732,-88.2975,31.06,56.8,2.4,25.96,0.964
EST_001,18/01/2023 18:00,16.8732,-88.2975,28.83,51.91,27.3,34.19,0.784
EST_001,18/01/2023 19:00,16.8732,-88.2975,23.57,54.21,38.77,27.36,0.655
EST_001,18/01/2023 20:00,16.8732,-88.2975,23.24,22.22,36.93,14.43,0.764
EST_001,18/01/2023 21:00,16.8732,-88.2975,26.58,36.51,9.6,27.53,0.665
EST_001,18/01/2023 22:00,16.8732,-88.2975,21.91,29.94,37.25,18.35,0.38
EST_001,18/01/2023 23:00,16.8732,-88.2975,23.51,39.4,49.04,27.33,0.479
EST_001,19/01/2023 00:00,16.8732,-88.2975,23.33,39.96,35.43,19.56,0.517
EST_001,19/01/2023 01:00,16.8732,-88.2975,28.47,39.19,46.19,21.3,
EST_001,19/01/2023 02:00,16.8732,-88.2975,21.16,30.2,29.92,26.97,0.631
EST_001,19/01/2023 03:00,16.8732,-88.2975,17.08,23.86,56.81,17.86,0.616
EST_001,19/01/2023 04:00,16.8732,-88.2975,31.87,77.03,,19.04,0.709
EST_001,19/01/2023 05:00,16.8732,-88.2975,27.3,63.55,61.31,24.95,
EST_001,19/01/2023 06:00,16.8732,-88.2975,37.12,63.52,44.39,32.14,0.733
EST_001,19/01/2023 07:00,16.8732,-88.2975,36.05,61.99,64.75,23.42,0.852
EST_001,19/01/2023 08:00,16.8732,-88.2975,,55.42,67.57,23.66,0.952
EST_001,19/01/2023 09:00,16.8732,-88.2975,40.37,57.4,46.31,37.78,1.009
EST_001,19/01/2023 10:00,16.8732,-88.2975,49.97,89.02,38.63,31.91,
EST_001,19/01/2023 11:00,16.8732,-88.2975,51.61,,23.62,33.77,
EST_001,19/01/2023 12:00,16.8732,-88.2975,41.91,74.76,37.34,26.72,1.106
EST_001,19/01/2023 13:00,16.8732,-88.2975,42.03,62.85,29.01,32.33,1.062
EST_001,19/01/2023 14:00,16.8732,-88.2975,45.61,76.01,14.49,34.89,1.035
EST_001,19/01/2023 15:00,16.8732,-88.2975,,63.14,30.39,38.31,1.061
EST_001,19/01/2023 16:00,16.8732,-88.2975,38.24,71.77,18.18,28.14,0.842
EST_001,19/01/2023 17:00,16.8732,-88.2975,34.04,64.61,9.92,38.36,0.715
EST_001,19/01/2023 18:00,16.8732,-88.2975,33.16,49.12,14.45,24.58,0.765
EST_001,19/01/2023 19:00,16.8732,-88.2975,,51.54,31.39,22.51,0.799
EST_001,19/01/2023 20:00,16.8732,-88.2975,18.64,27.16,28.71,31.69,0.819
EST_001,19/01/2023 21:00,16.8732,-88.2975,14.16,30.55,24.56,23.4,0.666
EST_001,19/01/2023 22:00,16.8732,-88.2975,17.35,31.15,36.19,18.31,0.393
EST_001,19/01/2023 23:00,16.8732,-88.2975,19.65,24.36,23.21,19.5,
EST_001,20/01/2023 00:00,16.8732,-88.2975,20.14,33.72,40.32,26.77,0.526
EST_001,20/01/2023 01:00,16.8732,-88.2975,31.64,59.87,46.65,27.6,0.528
EST_001,20/01/2023 02:00,16.8732,-88.2975,28.48,56.17,,16.99,0.594
EST_001,20/01/2023 03:00,16.8732,-88.2975,19.74,34.4,58.5,22.13,0.496
EST_001,20/01/2023 04:00,16.8732,-88.2975,,63.3,49.52,24.45,0.656
EST_001,20/01/2023 05:00,16.8732,-88.2975,27.0,56.66,64.42,21.0,0.764
EST_001,20/01/2023 06:00,16.8732,-88.2975,30.2,52.32,65.52,27.72,0.883
EST_001,20/01/2023 07:00,16.8732,-88.2975,35.14,69.26,30.15,30.1,0.797
EST_001,20/01/2023 08:00,16.8732,-88.2975,39.73,86.98,69.22,37.7,0.915
EST_001,20/01/2023 09:00,16.8732,-88.2975,37.01,82.3,23.67,39.69,0.742
EST_001,20/01/2023 10:00,16.8732,-88.2975,45.62,72.29,43.84,33.28,0.998
EST_001,20/01/2023 11:00,16.8732,-88.2975,35.59,56.66,55.43,34.66,1.037
EST_001,20/01/2023 12:00,16.8732,-88.2975,41.68,86.9,36.83,39.32,0.998
EST_001,20/01/2023 13:00,16.8732,-88.2975,54.3,89.27,20.16,32.8,1.106
EST_001,20/01/2023 14:00,16.8732,-88.2975,41.43,63.99,19.06,37.87,1.054
EST_001,20/01/2023 15:00,16.8732,-88.2975,,78.72,36.13,33.22,0.786
EST_001,20/01/2023 16:00,16.8732,-88.2975,37.12,70.17,3.46,27.15,0.972
EST_001,20/01/2023 17:00,16.8732,-88.2975,37.16,66.06,31.97,25.29,0.785
EST_001,20/01/2023 18:00,16.8732,-88.2975,31.38,51.29,19.45,35.24,0.849
EST_001,20/01/2023 19:00,16.8732,-88.2975,28.23,45.42,,25.15,0.594
EST_001,20/01/2023 20:00,16.8732,-88.2975,22.78,35.3,16.85,32.2,0.653
EST_001,20/01/2023 21:00,16.8732,-88.2975,26.76,41.13,15.69,19.77,0.56
EST_001,20/01/2023 22:00,16.8732,-88.2975,18.76,52.03,38.66,22.53,0.571
EST_001,20/01/2023 23:00,16.8732,-88.2975,25.35,48.02,42.15,32.24,0.523
EST_001,21/01/2023 00:00,16.8732,-88.2975,27.11,55.9,22.81,14.71,0.474
EST_001,21/01/2023 01:00,16.8732,-88.2975,23.86,39.04,41.14,10.78,0.357
EST_001,21/01/2023 02:00,16.8732,-88.2975,21.6,37.4,41.37,27.5,0.392
EST_001,21/01/2023 03:00,16.8732,-88.2975,26.9,42.71,67.08,18.21,0.529
EST_001,21/01/2023 04:00,16.8732,-88.2975,25.16,24.07,43.82,23.9,0.649
EST_001,21/01/2023 05:00,16.8732,-88.2975,33.79,49.81,75.36,23.0,0.662
EST_001,21/01/2023 06:00,16.8732,-88.2975,22.55,26.11,59.67,29.34,
EST_001,21/01/2023 07:00,16.8732,-88.2975,32.62,40.72,47.7,25.32,0.85
EST_001,21/01/2023 08:00,16.8732,-88.2975,26.76,38.61,50.55,31.1,0.853
EST_001,21/01/2023 09:00,16.8732,-88.2975,31.31,66.96,,35.91,0.984
EST_001,21/01/2023 10:00,16.8732,-88.2975,47.2,84.61,37.25,29.89,1.082
EST_001,21/01/2023 11:00,16.8732,-88.2975,45.86,92.87,46.12,32.23,1.122
EST_001,21/01/2023 12:00,16.8732,-88.2975,38.13,71.92,27.72,34.26,1.288
EST_001,21/01/2023 13:00,16.8732,-88.2975,33.88,67.24,13.02,28.58,1.023
EST_001,21/01/2023 14:00,16.8732,-88.2975,25.57,38.82,26.2,32.82,1.052
EST_001,21/01/2023 15:00,16.8732,-88.2975,36.09,69.16,7.83,34.25,1.055
EST_001,21/01/2023 16:00,16.8732,-88.2975,48.84,93.75,15.16,30.0,0.948
EST_001,21/01/2023 17:00,16.8732,-88.2975,36.51,61.1,11.59,28.71,0.828
EST_001,21/01/2023 18:00,16.8732,-88.2975,28.95,56.59,11.29,27.9,0.645
EST_001,21/01/2023 19:00,16.8732,-88.2975,31.49,61.21,40.69,22.65,0.671
EST_001,21/01/2023 20:00,16.8732,-88.2975,18.95,29.71,23.24,27.46,0.543
EST_001,21/01/2023 21:00,16.8732,-88.2975,23.2,32.78,28.31,29.52,0.415
EST_001,21/01/2023 22:00,16.8732,-88.2975,23.6,33.0,12.24,18.75,0.461
EST_001,21/01/2023 23:00,16.8732,-88.2975,21.68,39.71,,22.7,0.406
EST_001,22/01/2023 00:00,16.8732,-88.2975,25.72,48.92,42.15,18.8,0.558
EST_001,22/01/2023 01:00,16.8732,-88.2975,23.84,36.56,34.93,22.1,0.57
EST_001,22/01/2023 02:00,16.8732,-88.2975,26.46,47.83,59.08,28.9,0.45
EST_001,22/01/2023 03:00,16.8732,-88.2975,21.27,42.84,42.12,24.89,0.562
EST_001,22/01/2023 04:00,16.8732,-88.2975,31.27,61.23,54.46,15.13,0.464
EST_001,22/01/2023 05:00,16.8732,-88.2975,37.34,79.63,53.46,28.2,0.673
EST_001,22/01/2023 06:00,16.8732,-88.2975,26.94,58.7,61.64,34.16,0.84
EST_001,22/01/2023 07:00,16.8732,-88.2975,29.94,45.88,52.91,28.96,0.96
EST_001,22/01/2023 08:00,16.8732,-88.2975,43.47,91.72,54.61,36.98,0.879
EST_001,22/01/2023 09:00,16.8732,-88.2975,37.91,64.0,51.78,30.21,1.117
EST_001,22/01/2023 10:00,16.8732,-88.2975,47.48,93.83,42.66,27.5,0.908
EST_001,22/01/2023 11:00,16.8732,-88.2975,39.25,71.2,50.03,36.43,0.965
EST_001,22/01/2023 12:00,16.8732,-88.2975,49.08,85.05,42.38,27.22,1.171
EST_001,22/01/2023 13:00,16.8732,-88.2975,42.13,61.37,33.94,34.53,1.257
EST_001,22/01/2023 14:00,16.8732,-88.2975,41.77,73.81,25.7,41.36,1.109
EST_001,22/01/2023 15:00,16.8732,-88.2975,46.71,71.61,33.82,24.11,1.008
EST_001,22/01/2023 16:00,16.8732,-88.2975,35.01,70.76,20.32,25.6,0.73
EST_001,22/01/2023 17:00,16.8732,-88.2975,29.71,65.61,17.61,24.91,0.675
EST_001,22/01/2023 18:00,16.8732,-88.2975,29.59,46.88,21.05,27.68,0.813
EST_001,22/01/2023 19:00,16.8732,-88.2975,31.51,59.13,37.65,24.1,0.687
EST_001,22/01/2023 20:00,16.8732,-88.2975,19.01,28.41,9.28,31.0,
EST_001,22/01/2023 21:00,16.8732,-88.2975,27.95,45.29,33.56,27.11,0.594
EST_001,22/01/2023 22:00,16.8732,-88.2975,,43.07,,23.55,0.552
EST_001,22/01/2023 23:00,16.8732,-88.2975,27.93,49.96,37.0,21.0,0.605
EST_001,23/01/2023 00:00,16.8732,-88.2975,9.88,31.7,55.75,21.97,0.514
EST_001,23/01/2023 01:00,16.8732,-88.2975,18.26,29.01,50.06,15.96,0.633
EST_001,23/01/2023 02:00,16.8732,-88.2975,14.76,34.57,51.71,25.36,
EST_001,23/01/2023 03:00,16.8732,-88.2975,20.66,37.96,48.54,16.78,0.576
EST_001,23/01/2023 04:00,16.8732,-88.2975,28.1,56.95,57.63,28.18,0.756
EST_001,23/01/2023 05:00,16.8732,-88.2975,28.38,47.51,56.8,31.86,0.625
EST_001,23/01/2023 06:00,16.8732,-88.2975,30.6,54.69,52.14,29.05,1.081
EST_001,23/01/2023 07:00,16.8732,-88.2975,33.66,59.67,56.42,29.19,0.915
EST_001,23/01/2023 08:00,16.8732,-88.2975,,61.52,59.3,34.0,0.988
EST_001,23/01/2023 09:00,16.8732,-88.2975,33.91,66.33,46.47,19.35,1.065
EST_001,23/01/2023 10:00,16.8732,-88.2975,44.08,84.54,41.94,36.44,1.248
EST_001,23/01/2023 11:00,16.8732,-88.2975,44.86,85.49,31.57,35.16,1.169
EST_001,23/01/2023 12:00,16.8732,-88.2975,43.81,91.16,43.91,35.75,0.939
EST_001,23/01/2023 13:00,16.8732,-88.2975,44.33,91.4,40.28,39.26,1.23
EST_001,23/01/2023 14:00,16.8732,-88.2975,42.04,72.67,32.32,34.55,1.026
EST_001,23/01/2023 15:00,16.8732,-88.2975,49.14,91.45,35.51,27.96,1.023
EST_001,23/01/2023 16:00,16.8732,-88.2975,36.47,60.65,23.56,31.29,0.822
EST_001,23/01/2023 17:00,16.8732,-88.2975,32.96,59.51,24.6,30.41,0.93
EST_001,23/01/2023 18:00,16.8732,-88.2975,28.14,45.86,23.04,28.57,
EST_001,23/01/2023 19:00,16.8732,-88.2975,24.16,56.45,19.77,,0.732
EST_001,23/01/2023 20:00,16.8732,-88.2975,20.69,40.16,17.37,29.2,0.622
EST_001,23/01/2023 21:00,16.8732,-88.2975,20.4,34.98,48.0,16.91,0.78
EST_001,23/01/2023 22:00,16.8732,-88.2975,22.91,,,21.95,0.738
EST_001,23/01/2023 23:00,16.8732,-88.2975,23.94,25.72,28.16,26.72,0.515
EST_001,24/01/2023 00:00,16.8732,-88.2975,,23.82,44.34,11.33,0.506
EST_001,24/01/2023 01:00,16.8732,-88.2975,18.44,,47.69,21.17,0.473
EST_001,24/01/2023 02:00,16.8732,-88.2975,27.78,50.48,35.95,18.14,0.651
EST_001,24/01/2023 03:00,16.8732,-88.2975,28.56,53.42,65.37,,0.555
EST_001,24/01/2023 04:00,16.8732,-88.2975,26.14,36.45,56.38,19.48,0.608
EST_001,24/01/2023 05:00,16.8732,-88.2975,26.09,46.78,48.21,25.08,0.82
EST_001,24/01/2023 06:00,16.8732,-88.2975,34.69,78.47,71.89,37.21,0.746
EST_001,24/01/2023 07:00,16.8732,-88.2975,35.48,70.46,65.58,23.75,0.874
EST_001,24/01/2023 08:00,16.8732,-88.2975,29.71,54.84,44.68,26.15,0.792
EST_001,24/01/2023 09:00,16.8732,-88.2975,,66.13,71.91,27.15,1.083
EST_001,24/01/2023 10:00,16.8732,-88.2975,41.93,72.32,56.59,43.57,1.254
EST_001,24/01/2023 11:00,16.8732,-88.2975,37.13,49.79,45.07,33.42,1.162
EST_001,24/01/2023 12:00,16.8732,-88.2975,42.92,79.31,55.9,35.87,1.246
EST_001,24/01/2023 13:00,16.8732,-88.2975,34.36,68.61,36.42,33.71,1.005
EST_001,24/01/2023 14:00,16.8732,-88.2975,47.32,72.56,29.72,30.21,1.083
EST_001,24/01/2023 15:00,16.8732,-88.2975,45.29,76.23,19.25,32.48,0.918
EST_001,24/01/2023 16:00,16.8732,-88.2975,35.72,55.03,28.5,44.29,0.927
EST_001,24/01/2023 17:00,16.8732,-88.2975,36.39,57.78,25.45,37.03,0.955
EST_001,24/01/2023 18:00,16.8732,-88.2975,19.94,36.32,20.15,,0.81
EST_001,24/01/2023 19:00,16.8732,-88.2975,23.62,25.84,12.78,29.17,0.581
EST_001,24/01/2023 20:00,16.8732,-88.2975,25.53,50.86,23.98,19.84,0.518
EST_001,24/01/2023 21:00,16.8732,-88.2975,19.57,41.25,25.16,13.46,0.45
EST_001,24/01/2023 22:00,16.8732,-88.2975,26.91,46.43,16.67,26.17,0.589
EST_001,24/01/2023 23:00,16.8732,-88.2975,32.33,,20.11,26.07,0.717
EST_001,25/01/2023 00:00,16.8732,-88.2975,16.12,21.05,45.65,25.23,0.636
EST_001,25/01/2023 01:00,16.8732,-88.2975,18.16,42.56,19.16,17.92,0.321
EST_001,25/01/2023 02:00,16.8732,-88.2975,24.53,21.93,52.05,20.24,0.682
EST_001,25/01/2023 03:00,16.8732,-88.2975,33.0,56.62,49.36,26.09,0.682
EST_001,25/01/2023 04:00,16.8732,-88.2975,,28.2,70.4,25.96,0.495
EST_001,25/01/2023 05:00,16.8732,-88.2975,30.68,61.66,54.38,23.96,0.692
EST_001,25/01/2023 06:00,16.8732,-88.2975,41.13,68.64,66.59,19.9,0.91
EST_001,25/01/2023 07:00,16.8732,-88.2975,26.36,50.68,55.35,30.64,0.933
EST_001,25/01/2023 08:00,16.8732,-88.2975,30.63,59.65,58.46,37.4,0.819
EST_001,25/01/2023 09:00,16.8732,-88.2975,,81.27,61.51,27.67,1.073
EST_001,25/01/2023 10:00,16.8732,-88.2975,38.1,66.95,45.37,38.12,0.846
EST_001,25/01/2023 11:00,16.8732,-88.2975,45.77,85.39,55.14,37.39,1.067
EST_001,25/01/2023 12:00,16.8732,-88.2975,43.26,65.98,30.06,39.75,1.214
EST_001,25/01/2023 13:00,16.8732,-88.2975,32.83,,37.77,40.09,1.092
EST_001,25/01/2023 14:00,16.8732,-88.2975,43.29,71.84,39.23,31.46,1.01
EST_001,25/01/2023 15:00,16.8732,-88.2975,36.24,60.75,32.46,25.57,1.101
EST_001,25/01/2023 16:00,16.8732,-88.2975,43.43,78.0,41.84,29.33,1.047
EST_001,25/01/2023 17:00,16.8732,-88.2975,31.51,44.22,13.05,34.52,1.009
EST_001,25/01/2023 18:00,16.8732,-88.2975,28.88,53.82,6.21,25.29,
EST_001,25/01/2023 19:00,16.8732,-88.2975,32.19,65.68,10.74,22.46,0.83
EST_001,25/01/2023 20:00,16.8732,-88.2975,30.89,57.94,29.28,14.89,0.723
EST_001,25/01/2023 21:00,16.8732,-88.2975,27.25,36.33,30.84,31.11,0.614
EST_001,25/01/2023 22:00,16.8732,-88.2975,14.99,25.99,31.02,25.2,0.549
EST_001,25/01/2023 23:00,16.8732,-88.2975,25.11,51.14,23.59,24.12,0.486
EST_001,26/01/2023 00:00,16.8732,-88.2975,16.91,15.42,47.67,24.84,
EST_001,26/01/2023 01:00,16.8732,-88.2975,23.61,33.89,32.93,23.16,0.415
